User_ID,Name,Age,City,Annual_Salary,HRA_Received,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income,Groceries,Utilities,Healthcare,Education,Entertainment,Rent_Paid,Total_Expenses,Savings,Expense_Ratio,Tax_Old_Regime,Tax_New_Regime,Best_Regime,Tax_Savings
U0891,Faiyaz Ghosh,44,Kamarhati,2113136,261869,95432,16555,22432,0,94826,5241,Old,139660,1923476,60107.0,41635.0,79932.0,97476.0,80855.0,381265,744773.0,1368363.0,0.35,389542.8,277042.8,New Regime,112500.0
U0892,Dhanuk Gole,49,Pali,1697076,182503,31923,24849,15116,200000,97648,23778,Old,295666,1351410,49609.0,52010.0,28273.0,50537.0,69607.0,373577,626675.0,1070401.0,0.37,217923.0,120282.0,New Regime,97641.0
U0893,Ayesha Ghose,42,Howrah,2138993,255675,117449,18690,20045,0,134028,22821,New,179005,1909988,60217.0,19254.0,81606.0,64910.0,34159.0,123309,387138.0,1751855.0,0.18,385496.39999999997,272996.4,New Regime,112499.99999999994
U0894,Kiaan Dixit,39,Orai,1580887,218553,47574,48849,26327,100000,139149,4695,New,227445,1303442,73265.0,26609.0,75757.0,89300.0,87474.0,380549,735572.0,845315.0,0.47,203532.59999999998,110688.4,New Regime,92844.19999999998
U0895,Nehmat Venkatesh,33,Tezpur,2207610,142573,121757,26347,35709,100000,36490,11530,Old,295343,1862267,79265.0,24473.0,25300.0,96668.0,44349.0,123527,394535.0,1813075.0,0.18,371180.1,258680.09999999998,New Regime,112500.0
U0896,Advik Goyal,41,Morbi,645546,190629,53664,33189,43617,0,124713,14312,New,144782,450764,76905.0,88121.0,96460.0,88453.0,81378.0,304490,730789.0,-85243.0,1.13,0.0,0.0,Old Regime,0.0
U0897,Adira Das,38,South Dumdum,2324401,256043,67384,38308,26905,0,55612,18972,Old,151569,2122832,86095.0,54907.0,29160.0,77980.0,55533.0,219883,529636.0,1794765.0,0.23,449349.6,336849.6,New Regime,112500.0
U0898,Navya Banerjee,39,Anantapuram,2296220,153302,31027,25785,7067,0,100474,14318,New,78197,2168023,97500.0,64330.0,87307.0,38295.0,52435.0,173344,512893.0,1783327.0,0.22,462906.89999999997,350406.9,New Regime,112499.99999999994
U0899,Divit Gala,25,Kota,546470,181234,34485,49056,32559,0,36159,18166,Old,134266,362204,26952.0,30974.0,25708.0,51228.0,82362.0,235344,454991.0,91479.0,0.83,0.0,0.0,Old Regime,0.0
U0900,Jiya Chadha,45,Berhampore,1767223,215814,35554,32698,42919,0,39710,22331,Old,133502,1583721,64937.0,42100.0,67823.0,93879.0,93553.0,303564,667010.0,1100213.0,0.38,287616.3,175116.3,New Regime,112500.0
U0901,Jayant Warrior,46,Ratlam,1455146,69675,46922,15966,17985,0,144878,22978,New,103851,1301295,66755.0,33905.0,60378.0,47301.0,59986.0,127153,396499.0,1058647.0,0.27,202888.5,110259.0,New Regime,92629.5
U0902,Shanaya Goel,46,Ajmer,479141,123997,13409,31097,27369,200000,113096,19904,Old,291779,137362,91195.0,21442.0,41184.0,80799.0,78252.0,188042,503754.0,-24613.0,1.05,0.0,0.0,Old Regime,0.0
U0903,Hazel Dutta,27,Gaya,412115,198087,36639,15882,17864,200000,107412,11324,Old,281709,80406,50306.0,25334.0,93724.0,48672.0,22706.0,134110,371595.0,40520.0,0.9,0.0,0.0,Old Regime,0.0
U0904,Seher Kunda,40,Burhanpur,1743276,231129,19692,4675,22614,0,94924,3218,New,50199,1643077,68266.0,33476.0,57219.0,23801.0,98434.0,225051,505303.0,1237973.0,0.29,305423.1,192923.1,New Regime,112499.99999999997
U0905,Uthkarsh Dugar,47,Sangli-Miraj & Kupwad,1974833,213663,89037,41850,47894,0,6458,20141,Old,198922,1725911,59286.0,92965.0,66765.0,63233.0,88063.0,321131,689422.0,1285411.0,0.35,330273.3,217773.3,New Regime,112500.0
U0906,Shalv Chawla,49,Adoni,2448891,274655,18074,13009,15613,0,130993,4016,Old,50712,2348179,78699.0,73315.0,21971.0,66934.0,71215.0,319173,627692.0,1821199.0,0.26,516953.7,404453.69999999995,New Regime,112500.00000000006
U0907,Ahana  Suresh,35,Amaravati,1570439,281390,146621,27843,6447,100000,35524,2837,New,283748,1236691,84961.0,18551.0,70575.0,58582.0,27349.0,108328,367595.0,1202844.0,0.23,183507.3,97338.2,New Regime,86169.09999999999
U0908,Navya Rattan,36,Latur,1196657,190905,29963,29793,5499,200000,137925,22384,Old,287639,859018,64145.0,57389.0,25514.0,53537.0,44388.0,192911,438637.0,758020.0,0.37,84303.6,40901.8,New Regime,43401.8
U0909,Anahita Sehgal,34,Ulhasnagar,1047296,57896,52265,39516,39041,0,40477,16312,Old,147134,850162,38201.0,23166.0,85663.0,78757.0,35206.0,355011,620510.0,426786.0,0.59,82532.40000000001,40016.2,New Regime,42516.20000000001
U0910,Shanaya Aggarwal,40,Indore,1949302,214044,16061,38871,31315,0,32222,7034,Old,93281,1806021,56335.0,89283.0,33186.0,45434.0,84393.0,139234,450931.0,1498371.0,0.23,354306.3,241806.3,New Regime,112500.0
U0911,Aaryahi Amble,32,Sirsa,2078687,99733,113502,17857,1299,100000,18320,7309,Old,239967,1788720,53611.0,61862.0,83078.0,66734.0,55636.0,367995,688071.0,1390616.0,0.33,349116.0,236616.0,New Regime,112500.0
U0912,Urvi Saran,30,Dhanbad,1200101,91800,22800,19627,39469,100000,94154,14379,Old,196275,953826,96010.0,42537.0,86020.0,33135.0,88598.0,373423,716096.0,484005.0,0.6,103265.20000000001,53073.9,New Regime,50191.30000000001
U0913,Shamik Manda,36,Thrissur,2359406,146044,116192,18565,4994,0,52243,4239,Old,143990,2165416,80298.0,62694.0,28193.0,35769.0,43368.0,328503,577008.0,1782398.0,0.24,462124.8,349624.8,New Regime,112500.0
U0914,Vardaniya Bhavsar,48,Tadepalligudem,2083541,55347,107228,26025,29878,100000,148424,12128,Old,275259,1758282,93777.0,45601.0,69216.0,44747.0,28470.0,307135,590162.0,1493379.0,0.28,339984.6,227484.59999999998,New Regime,112500.0
U0915,Shray Krish,52,Srikakulam,2219822,240135,28054,27832,15627,0,72833,20812,Old,92325,2077497,78488.0,87488.0,23962.0,70862.0,88311.0,153402,500481.0,1719341.0,0.23,435749.1,323249.1,New Regime,112500.0
U0916,Ehsaan Mahal,45,Chinsurah,1444257,276922,13233,44116,7489,0,93476,15856,New,80694,1313563,95451.0,57338.0,29276.0,84110.0,39581.0,357593,662505.0,781752.0,0.46,206568.9,112712.6,New Regime,93856.29999999999
U0917,Nirvi Sem,32,Surat,1364918,183715,65727,9782,26111,100000,114560,9611,Old,211231,1103687,96382.0,55096.0,97275.0,90558.0,27453.0,85451,453470.0,911448.0,0.33,143606.1,75553.05,New Regime,68053.05
U0918,Ayesha Char,50,Phagwara,896758,90785,90610,38650,32355,200000,134275,4150,Old,365765,480993,96509.0,44665.0,81488.0,88895.0,54704.0,167178,528824.0,367934.0,0.59,0.0,0.0,Old Regime,0.0
U0919,Kiara Chaudhary,52,Korba,1595225,68681,70453,22366,8269,0,39267,11109,New,112197,1433028,59795.0,29496.0,33612.0,89183.0,66808.0,316562,598242.0,996983.0,0.38,242408.4,136605.6,New Regime,105802.79999999999
U0920,Kavya Gole,28,Orai,1573930,231098,104135,28557,2831,200000,37941,1446,Old,336969,1186961,30210.0,65402.0,75051.0,58334.0,20063.0,381014,633060.0,940870.0,0.4,168588.3,88044.15,New Regime,80544.15
U0921,Tara Goda,50,Karawal Nagar,848625,153864,108464,5798,44370,0,82809,11936,Old,170568,628057,31148.0,82795.0,73655.0,38079.0,52714.0,203765,487157.0,361468.0,0.57,38111.4,0.0,New Regime,38111.4
U0922,Stuvan Rau,32,Miryalaguda,428625,196964,13682,9627,11819,100000,25368,11036,Old,146164,232461,28130.0,69498.0,46409.0,36506.0,45105.0,208389,435141.0,-6516.0,1.02,0.0,0.0,Old Regime,0.0
U0923,Saira Dayal,50,Bharatpur,1907630,97299,58160,41183,24813,0,77186,6468,Old,130624,1727006,89876.0,70767.0,66083.0,97187.0,26650.0,269699,622260.0,1285370.0,0.33,330601.8,218101.8,New Regime,112500.0
U0924,Anaya Wason,52,Pali,1676647,67073,23666,12466,21637,200000,30984,14021,Old,271790,1354857,51662.0,74852.0,68433.0,51012.0,80281.0,277227,599503.0,1077144.0,0.36,218957.09999999998,120971.4,New Regime,97985.69999999998
U0925,Vanya Agarwal,42,Kurnool,888011,152304,58817,42614,1996,200000,801,22174,Old,325601,512410,59642.0,69304.0,86712.0,56522.0,46869.0,367516,686103.0,201908.0,0.77,14982.0,0.0,New Regime,14982.0
U0926,Lavanya Golla,52,Phusro,1622471,80682,91198,12720,44387,0,106538,4175,New,152480,1419991,84041.0,87350.0,27641.0,47729.0,45087.0,345786,634170.0,988301.0,0.39,238497.3,133998.2,New Regime,104499.09999999998
U0927,Amani Sane,52,Raiganj,716205,278870,41830,41913,49429,200000,112201,15390,New,348562,317643,22717.0,63928.0,80911.0,44232.0,79853.0,340220,626649.0,89556.0,0.87,0.0,0.0,Old Regime,0.0
U0928,Manjari Ravi,29,Bokaro,501376,277966,10234,37292,3089,200000,47965,5080,New,255695,195681,90724.0,84966.0,34419.0,50510.0,35692.0,376208,679194.0,-177818.0,1.35,0.0,0.0,Old Regime,0.0
U0929,Sumer Lala,33,Salem,2314142,174302,57616,6559,33291,100000,85269,15471,New,212937,2051205,96442.0,61035.0,60585.0,50037.0,77433.0,305898,655010.0,1659132.0,0.28,427861.5,315361.5,New Regime,112500.0
U0930,Lagan Badal,28,Ghaziabad,1730228,195361,9221,40388,20659,0,141041,14893,New,85161,1595067,82156.0,91226.0,24603.0,41394.0,21425.0,356266,611305.0,1118923.0,0.35,291020.1,178520.1,New Regime,112499.99999999997
U0931,Samarth Sethi,51,Salem,558056,165359,142482,19158,45178,200000,35969,17248,Old,424066,83990,34387.0,99817.0,48923.0,61109.0,71043.0,148431,466556.0,91500.0,0.84,0.0,0.0,Old Regime,0.0
U0932,Zoya Jha,46,Vasai-Virar,1034457,188999,1051,30916,30429,200000,91679,23244,Old,285640,698817,73956.0,85835.0,67290.0,81270.0,75848.0,135745,519613.0,514844.0,0.5,52263.4,0.0,New Regime,52263.4
U0933,Ira Malhotra,41,Jalandhar,862785,229402,110529,22057,15732,0,28363,16009,Old,164327,648458,35536.0,66189.0,83446.0,34120.0,73621.0,130081,421942.0,440843.0,0.49,42191.600000000006,0.0,New Regime,42191.600000000006
U0934,Jhanvi Goel,33,Anand,2076273,116707,76918,35892,19506,200000,141044,6217,Old,338533,1687740,55554.0,69867.0,60223.0,42764.0,49495.0,296204,570438.0,1505835.0,0.27,318822.0,206322.0,New Regime,112500.0
U0935,Inaaya  Tata,25,Eluru,2383167,258526,78116,41439,40935,0,33351,5672,Old,166162,2167005,33687.0,76284.0,91034.0,98320.0,80401.0,156253,535813.0,1847354.0,0.22,462601.5,350101.5,New Regime,112500.0
U0936,Ehsaan Madan,45,Kulti,1948229,288511,122226,11706,5190,0,111023,1502,New,140624,1757605,63050.0,32714.0,91553.0,28403.0,57814.0,378335,652122.0,1296107.0,0.33,339781.5,227281.5,New Regime,112500.0
U0937,Myra Kata,44,Katihar,1378080,285718,44757,12070,4575,100000,87948,21068,New,182470,1145610,71791.0,81012.0,37088.0,37902.0,61271.0,352355,641053.0,737027.0,0.47,156183.0,81841.5,New Regime,74341.5
U0938,Alisha Bassi,37,Noida,1142488,115428,121008,40902,40495,100000,56235,1410,Old,303815,788673,49839.0,94053.0,59920.0,49494.0,79222.0,191086,527865.0,614623.0,0.46,70234.6,33867.3,New Regime,36367.3
U0939,Zara Krish,52,Sasaram,2438540,100601,131379,924,48146,100000,14855,3770,Old,284219,2104321,30518.0,95058.0,26832.0,21716.0,27623.0,173783,379096.0,2059444.0,0.16,443796.3,331296.3,New Regime,112500.0
U0940,Eshani Mani,40,Ambattur,1082568,258537,56889,26478,34565,0,125074,10097,Old,128029,904539,66849.0,91641.0,32657.0,41861.0,75904.0,205681,515126.0,567442.0,0.48,93407.8,45680.85,New Regime,47726.950000000004
U0941,Uthkarsh Vohra,53,Kharagpur,1121384,183611,35944,5506,34899,200000,54437,21043,New,297392,773992,75484.0,53594.0,28521.0,66267.0,39170.0,167893,428158.0,693226.0,0.38,67298.4,32399.2,New Regime,34899.2
U0942,Divyansh Dasgupta,37,Hubli–Dharwad,919777,283335,99555,46418,23706,0,137844,4001,New,173680,696097,68233.0,40253.0,46681.0,78743.0,98981.0,238763,569938.0,349839.0,0.62,51719.4,0.0,New Regime,51719.4
U0943,Keya Soman,38,Dewas,1382469,161487,38134,35163,47668,0,90410,19867,Old,140832,1191637,80145.0,30242.0,29931.0,50512.0,66211.0,157960,408883.0,973586.0,0.3,169991.1,88745.54999999999,New Regime,81245.55000000002
U0944,Divij Dyal,27,Jamnagar,436321,203741,25954,24604,22884,0,19731,20946,New,94388,291933,75596.0,29585.0,47833.0,34617.0,91394.0,102601,373924.0,62397.0,0.86,0.0,0.0,Old Regime,0.0
U0945,Ira Brar,53,Thane,556498,252040,89959,15310,17199,100000,141203,598,Old,223066,283432,31044.0,56978.0,33938.0,66008.0,36781.0,219227,441480.0,115018.0,0.79,0.0,0.0,Old Regime,0.0
U0946,Reyansh Aggarwal,30,Aligarh,2338762,201716,4992,8226,44100,200000,66324,10976,New,268294,2020468,47333.0,18495.0,65949.0,44031.0,26650.0,280191,490448.0,1848314.0,0.21,418640.39999999997,306140.4,New Regime,112499.99999999994
U0947,Vanya Lad,42,Amravati,794583,199817,1961,11781,39434,100000,81720,19425,New,172601,571982,71437.0,39507.0,91829.0,96964.0,33805.0,247849,578339.0,216244.0,0.73,26896.4,0.0,New Regime,26896.4
U0948,Samar Kannan,43,Asansol,1500500,78228,12497,5515,49294,200000,96433,24544,Old,291850,1158650,83150.0,41038.0,34298.0,31051.0,90372.0,361854,645057.0,855443.0,0.43,160095.0,83797.5,New Regime,76297.5
U0949,Kavya Jayaraman,29,Darbhanga,1976590,299430,13255,36133,12479,0,2889,6391,New,68258,1858332,82379.0,57574.0,79359.0,66843.0,20475.0,235604,544934.0,1431656.0,0.28,369999.6,257499.59999999998,New Regime,112500.0
U0950,Kiaan Thakur,39,Tiruchirappalli,1799872,215593,135639,16972,34178,100000,9569,23671,New,310460,1439412,41520.0,19694.0,64149.0,31721.0,27251.0,208727,396904.0,1402968.0,0.22,244323.6,137882.4,New Regime,106441.20000000001
U0951,Ranbir Arora,49,Vadodara,1476299,172788,48847,32092,12665,0,87193,16450,Old,110054,1316245,82764.0,85638.0,72080.0,51911.0,94338.0,143227,530017.0,946282.0,0.36,207373.5,113249.0,New Regime,94124.5
U0952,Samar Behl,26,Mirzapur,2361977,147239,20389,11410,534,0,85192,14908,New,47241,2264736,95088.0,96866.0,53902.0,84751.0,46360.0,216039,586785.0,1775192.0,0.25,491920.8,379420.8,New Regime,112500.0
U0953,Vivaan Bhat,34,Bhind,1064468,76928,123802,19522,26292,0,87154,24507,Old,194123,820345,62255.0,73038.0,35304.0,44389.0,66172.0,164289,445729.0,618739.0,0.42,76569.0,37034.5,New Regime,39534.5
U0954,Priyansh Sanghvi,48,Ahmedabad,2338904,68322,61576,9095,36132,100000,108073,11590,New,218393,2070511,37113.0,61158.0,23886.0,74946.0,26932.0,231094,451525.0,1887379.0,0.19,433653.3,321153.3,New Regime,112500.0
U0955,Mohanlal Golla,54,Panchkula,1428400,238786,43919,23047,36110,100000,7612,16279,Old,219355,1159045,64973.0,92874.0,81344.0,72431.0,32709.0,285743,631874.0,796526.0,0.44,160213.5,83856.75,New Regime,76356.75
U0956,Aarna Gaba,42,Delhi,1280112,137896,3358,20470,22469,100000,51644,2750,Old,149047,1081065,93327.0,28336.0,54094.0,56826.0,74887.0,347866,656592.0,623520.0,0.51,136819.5,72159.75,New Regime,64659.75
U0957,Zaina Shroff,51,Bikaner,758690,112292,88535,43129,46233,0,32069,9916,New,187813,520877,73711.0,62369.0,28331.0,59428.0,55692.0,238485,517857.0,240833.0,0.68,16675.4,0.0,New Regime,16675.4
U0958,Neysa Brar,37,Udupi,479973,79055,105982,8531,37268,0,81741,6806,New,158587,271386,47086.0,25176.0,73443.0,79915.0,92694.0,313820,629991.0,-150018.0,1.31,0.0,0.0,Old Regime,0.0
U0959,Anaya Kibe,29,Indore,1034122,92891,5698,37038,1172,100000,55897,6429,Old,150337,833785,58195.0,36277.0,91292.0,73458.0,79951.0,316994,655050.0,379072.0,0.63,79257.0,38378.5,New Regime,40878.5
U0960,Keya Doctor,47,Aurangabad,2442823,131912,66809,22403,27914,0,145006,8123,New,125249,2267574,41878.0,74015.0,27819.0,55823.0,83323.0,148323,434224.0,2008599.0,0.18,492772.2,380272.19999999995,New Regime,112500.00000000006
U0961,Gatik Kala,48,Thoothukudi,1448173,187660,93079,42674,20901,200000,141167,18015,New,374669,1023504,60218.0,100821.0,85264.0,49481.0,92097.0,365960,755080.0,693093.0,0.52,119551.2,63525.6,New Regime,56025.6
U0962,Divij Batra,25,Gopalpur,1902025,140536,55805,29122,40775,100000,102544,6452,New,232154,1619871,85422.0,66381.0,64049.0,76034.0,47162.0,120695,456380.0,1445645.0,0.24,298461.3,185961.3,New Regime,112500.0
U0963,Anay Sachdev,46,Delhi,2312584,56304,75033,16940,34409,0,18706,17158,Old,143540,2119044,76019.0,35057.0,64888.0,95677.0,87129.0,135841,499464.0,1813120.0,0.22,448213.2,335713.19999999995,New Regime,112500.00000000006
U0964,Aarna Dhaliwal,25,Hazaribagh,1995476,57345,98239,29831,49623,200000,103602,15456,Old,393149,1552327,35011.0,50690.0,54446.0,51940.0,50623.0,278784,521708.0,1473768.0,0.26,278198.1,165698.1,New Regime,112499.99999999997
U0965,Ivana Karpe,42,Bharatpur,625049,210372,130407,11279,19324,100000,34629,22491,Old,283501,291548,48726.0,67331.0,66423.0,55339.0,45805.0,187096,471438.0,153611.0,0.75,0.0,0.0,Old Regime,0.0
U0966,Vritika Karan,39,Nashik,1717191,205331,44041,38220,8738,0,124746,24188,New,115187,1552004,32913.0,89575.0,33310.0,41708.0,43224.0,172764,410399.0,1306792.0,0.24,278101.19999999995,165601.2,New Regime,112499.99999999994
U0967,Gokul Barman,41,Coimbatore,2494529,141006,31954,6477,37494,100000,20431,4019,New,179944,2264585,37766.0,68036.0,54903.0,52063.0,40928.0,165744,422332.0,2072197.0,0.17,491875.5,379375.5,New Regime,112500.0
U0968,Dhanuk Dugar,35,Jodhpur,1147419,269625,8002,17400,44557,0,40088,12419,Old,82378,1015041,63175.0,98719.0,33878.0,72751.0,46524.0,370626,690634.0,456785.0,0.6,117012.3,62256.149999999994,New Regime,54756.15000000001
U0969,Stuvan Mandal,45,Mumbai,1479924,196424,69783,6470,24054,200000,31385,929,Old,301236,1128688,18121.0,25979.0,59475.0,44201.0,89392.0,89171,328395.0,1151529.0,0.22,151106.4,79303.2,New Regime,71803.2
U0970,Darshit Chauhan,50,Chennai,1644380,179350,107524,2062,29709,200000,70199,19396,New,358691,1235689,103208.0,31224.0,82823.0,24421.0,58974.0,180755,476718.0,1167662.0,0.29,183206.7,97137.8,New Regime,86068.90000000001
U0971,Vritika Dara,49,Sagar,2236185,214437,124857,41798,43785,200000,38677,21408,New,431848,1754337,60229.0,39301.0,98551.0,64021.0,89959.0,188125,545130.0,1691055.0,0.24,338801.1,226301.09999999998,New Regime,112500.0
U0972,Nitya Dube,46,Cuttack,1743499,69446,19738,19880,20107,100000,118104,6264,New,165989,1527510,53574.0,56508.0,27912.0,25927.0,24397.0,83696,270161.0,1473338.0,0.15,270753.0,158253.0,New Regime,112500.0
U0973,Anika Kulkarni,51,Pondicherry,2054753,52336,10703,34581,363,0,12818,7973,New,53620,1951133,25403.0,28262.0,35995.0,52563.0,50033.0,206310,399023.0,1655730.0,0.19,397839.89999999997,285339.9,New Regime,112499.99999999994
U0974,Kanav Grewal,51,Kollam,1502127,112032,113776,44439,10358,100000,63001,9697,Old,278270,1173857,68229.0,38562.0,45409.0,96303.0,24861.0,231385,509233.0,992894.0,0.34,164657.1,86078.54999999999,New Regime,78578.55000000002
U0975,Aayush Kamdar,41,Kota,804772,256487,143464,14308,36077,0,49832,21113,New,214962,539810,91400.0,26106.0,49311.0,24885.0,71870.0,361293,625310.0,179462.0,0.78,20462.0,0.0,New Regime,20462.0
U0976,Jayan Sekhon,37,Panchkula,2115499,147852,44724,26027,49697,100000,40931,24345,New,244793,1820706,27243.0,23119.0,92038.0,38655.0,21744.0,395665,592234.0,1523265.0,0.28,358711.8,246211.8,New Regime,112500.0
U0977,Vedika Sarin,25,South Dumdum,971107,279948,32299,30720,3240,100000,83990,11136,Old,177395,743712,94614.0,34365.0,86937.0,59121.0,93745.0,125740,496392.0,474715.0,0.51,61242.4,29371.2,New Regime,31871.2
U0978,Faiyaz Samra,26,Jhansi,2475406,188593,15641,35081,6665,0,72204,19203,Old,76590,2348816,85842.0,19865.0,60831.0,65071.0,73710.0,186611,489967.0,1985439.0,0.2,517144.8,404644.8,New Regime,112500.0
U0979,Siya Bajaj,33,Gurgaon,1408559,252779,79534,9706,45689,0,45784,23039,New,157968,1200591,88589.0,69910.0,23640.0,25895.0,60941.0,328922,596682.0,811877.0,0.42,172677.3,90118.2,New Regime,82559.09999999999
U0980,Reyansh Samra,27,Madhyamgram,2486213,204553,6305,9837,1936,200000,106305,1184,Old,219262,2216951,96494.0,99263.0,28549.0,63700.0,96281.0,143811,521850.0,1964363.0,0.21,477585.3,365085.3,New Regime,112500.0
U0981,Nitara Venkatesh,25,Tirunelveli,1901681,68474,18782,38599,46736,200000,9921,24864,New,328981,1522700,37923.0,63966.0,70475.0,89543.0,46371.0,262385,569592.0,1332089.0,0.3,269310.0,156810.0,New Regime,112500.0
U0982,Saksham Kunda,45,Nagpur,2313722,227832,78257,36824,25538,0,34959,22727,New,163346,2100376,23679.0,21830.0,84190.0,53674.0,77111.0,143232,404073.0,1909649.0,0.17,442612.8,330112.8,New Regime,112500.0
U0983,Farhan Loke,40,Noida,948884,105718,77963,33073,43965,0,32328,16911,Old,171912,726972,31785.0,75360.0,76598.0,84310.0,39761.0,357561,667750.0,281134.0,0.7,57894.4,27697.2,New Regime,30197.2
U0984,Yuvaan Rout,47,Kanpur,2399254,94629,121987,47115,11998,0,139931,916,Old,182016,2167238,46796.0,24897.0,89495.0,76769.0,72666.0,235801,551834.0,1847420.0,0.23,462671.39999999997,350171.4,New Regime,112499.99999999994
U0985,Oorja Taneja,30,Munger,1250538,95232,124591,32088,882,200000,89506,3574,New,361135,839403,55662.0,59407.0,57588.0,87421.0,55759.0,192492,503161.0,747377.0,0.4,80380.6,38940.3,New Regime,41440.3
U0986,Ela Tandon,52,Tinsukia,1387471,136544,67766,28112,20224,0,74408,3319,Old,119421,1218050,91692.0,37520.0,99675.0,29584.0,72568.0,110099,438671.0,948800.0,0.32,177915.0,93610.0,New Regime,84305.0
U0987,Jayesh Ghosh,41,Barasat,459182,248241,6511,26299,39691,100000,123852,17790,New,190291,218891,92128.0,98835.0,30703.0,83399.0,76324.0,309206,694590.0,-235408.0,1.51,0.0,0.0,Old Regime,0.0
U0988,Elakshi Toor,29,Machilipatnam,1766808,100669,114816,34457,46476,0,26708,17625,New,213374,1503434,76587.0,78374.0,25400.0,94676.0,82347.0,198474,555811.0,1210997.0,0.31,263530.19999999995,151030.2,New Regime,112499.99999999994
U0989,Neysa Rajagopalan,29,Kharagpur,2101667,259093,4765,30063,30825,100000,18847,5206,New,170859,1880808,70663.0,96012.0,35034.0,20186.0,63384.0,351400,635889.0,1465778.0,0.3,376742.39999999997,264242.4,New Regime,112499.99999999994
